index, elapse_time, susp_fl, susp_fr, susp_rl, susp_rr, acc_x, acc_y, acc_z, rot_x, rot_y, rot_z
30334, 1551963, 33.21163, 39.70067, 52.11671, 28.25543, 5.82270, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30335, 1552022, 33.16054, 39.70067, 52.11671, 28.25543, 143.11580, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30336, 1552081, 33.21163, 39.70067, 52.11671, 28.25543, -30.95224, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30337, 1552140, 33.21163, 39.70067, 52.11671, 28.25543, 108.79731, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30338, 1552199, 33.21163, 39.70067, 52.11671, 28.25543, -65.27073, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30339, 1552262, 33.21163, 39.70067, 52.11671, 28.25543, 74.47883, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30340, 1552321, 33.21163, 39.70067, 52.11671, 28.25543, -100.81505, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30341, 1552380, 33.21163, 39.70067, 52.11671, 28.25543, 40.16034, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30342, 1552439, 33.21163, 39.70067, 52.11671, 28.25543, -135.13353, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30343, 1552502, 33.21163, 39.70067, 52.11671, 28.25543, 5.84185, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30344, 1552561, 33.21163, 39.70067, 52.11671, 28.25543, 143.13495, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30345, 1552620, 33.21163, 39.70067, 52.11671, 28.25543, -30.93309, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30346, 1552679, 33.21163, 39.70067, 52.11671, 28.25543, 108.81647, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30347, 1552738, 33.21163, 39.70067, 52.11671, 28.25543, -65.25157, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30348, 1552801, 33.21163, 39.70067, 52.11671, 28.25543, 74.49798, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30349, 1552860, 33.21163, 39.70067, 52.11671, 28.25543, -100.79589, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30350, 1552919, 33.21163, 39.70067, 52.11671, 28.25543, 40.17949, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30351, 1552978, 33.21163, 39.70067, 52.11671, 28.25543, -135.11438, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30352, 1553041, 33.21163, 39.70067, 52.11671, 28.25543, 5.86101, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30353, 1553100, 33.21163, 39.70067, 52.11671, 28.25543, 143.15411, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30354, 1553159, 33.21163, 39.70067, 52.11671, 28.25543, -30.91393, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30355, 1553218, 33.21163, 39.70067, 52.11671, 28.25543, 108.83562, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30356, 1553277, 33.21163, 39.70067, 52.11671, 28.25543, -65.23242, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30357, 1553340, 33.21163, 39.70067, 52.11671, 28.25543, 74.51714, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30358, 1553399, 33.21163, 39.70067, 52.11671, 28.25543, -100.77674, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30359, 1553458, 33.21163, 39.70067, 52.11671, 28.25543, 40.19865, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30360, 1553517, 33.21163, 39.70067, 52.11671, 28.25543, -135.09523, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30361, 1553580, 33.21163, 39.70067, 52.11671, 28.25543, 5.88016, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30362, 1553639, 33.21163, 39.70067, 52.11671, 28.25543, 143.17326, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30363, 1553698, 33.21163, 39.70067, 52.11671, 28.25543, -30.89478, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30364, 1553757, 33.21163, 39.70067, 52.11671, 28.25543, 108.85477, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30365, 1553816, 33.21163, 39.70067, 52.11671, 28.25543, -65.21326, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30366, 1553879, 33.21163, 39.70067, 52.11671, 28.25543, 74.53629, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30367, 1553938, 33.21163, 39.70067, 52.11671, 28.25543, -100.75758, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30368, 1553997, 33.21163, 39.70067, 52.11671, 28.25543, 40.21780, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30369, 1554056, 33.21163, 39.70067, 52.06562, 28.25543, -135.07607, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30370, 1554129, 33.21163, 39.70067, 52.11671, 28.25543, 5.89931, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30371, 1554187, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30372, 1554245, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30373, 1554303, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30374, 1554361, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30375, 1554422, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30376, 1554480, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30377, 1554538, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30378, 1554596, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30379, 1554654, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30380, 1554715, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30381, 1554773, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30382, 1554831, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30383, 1554889, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30384, 1554950, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30385, 1555008, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30386, 1555066, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30387, 1555124, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30388, 1555182, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30389, 1555243, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30390, 1555301, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30391, 1555359, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30392, 1555417, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30393, 1555475, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30394, 1555536, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30395, 1555594, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30396, 1555652, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30397, 1555710, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30398, 1555771, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30399, 1555829, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30400, 1555887, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30401, 1555945, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30402, 1556003, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30403, 1556064, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30404, 1556122, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30405, 1556180, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30406, 1556238, 33.21163, 39.70067, 52.11671, 28.25543, 0.00000, 0.46448, 6.12916, 6.54392, 0.03406, 28.41375
30407, 1556309, 33.21163, 39.70067, 52.11671, 28.25543, 20.68590, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30408, 1556368, 33.21163, 39.70067, 52.11671, 28.25543, -154.60797, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30409, 1556427, 33.21163, 39.70067, 52.11671, 28.25543, -13.63737, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30410, 1556486, 33.21163, 39.70067, 52.11671, 28.25543, 126.11218, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30411, 1556553, 33.21163, 39.70067, 52.11671, 28.25543, -47.95586, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30412, 1556615, 33.21163, 39.70067, 52.11671, 28.25543, 91.79369, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30413, 1556674, 33.21163, 39.70067, 52.11671, 28.25543, -83.50018, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30414, 1556733, 33.21163, 39.70067, 52.11671, 28.25543, 56.24937, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30415, 1556792, 33.21163, 39.70067, 52.11671, 28.25543, -119.04449, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30416, 1556854, 33.21163, 39.70067, 52.11671, 28.25543, 21.93089, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30417, 1556913, 33.21163, 39.70067, 52.11671, 28.25543, -153.36299, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30418, 1556972, 33.21163, 39.70067, 52.11671, 28.25543, -12.39239, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30419, 1557031, 33.21163, 39.70067, 52.11671, 28.25543, 127.35716, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30420, 1557090, 33.21163, 39.70067, 52.11671, 28.25543, -46.71088, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30421, 1557153, 33.21163, 39.70067, 52.11671, 28.25543, 93.03868, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30422, 1557212, 33.21163, 39.70067, 52.11671, 28.25543, -82.25520, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30423, 1557271, 33.21163, 39.70067, 52.11671, 28.25543, 57.49436, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30424, 1557330, 33.21163, 39.70067, 52.11671, 28.25543, -117.79951, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30425, 1557393, 33.21163, 39.70067, 52.11671, 28.25543, 23.17587, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30426, 1557452, 33.21163, 39.70067, 52.11671, 28.25543, -152.11800, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30427, 1557511, 33.21163, 39.70067, 52.11671, 28.25543, -11.14740, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30428, 1557570, 33.21163, 39.70067, 52.11671, 28.25543, 128.60216, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30429, 1557629, 33.21163, 39.70067, 52.11671, 28.25543, -45.46589, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30430, 1557692, 33.21163, 39.70067, 52.11671, 28.25543, 94.28366, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30431, 1557751, 33.21163, 39.70067, 52.11671, 28.25543, -81.01021, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30432, 1557810, 33.21163, 39.70067, 52.11671, 28.25543, 58.73935, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30433, 1557869, 33.21163, 39.70067, 52.11671, 28.25543, -116.55453, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30434, 1557932, 33.21163, 39.70067, 52.11671, 28.25543, 24.42086, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30435, 1557991, 33.21163, 39.70067, 52.11671, 28.25543, -150.87302, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30436, 1558050, 33.21163, 39.70067, 52.11671, 28.25543, -9.90242, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30437, 1558109, 33.21163, 39.70067, 52.11671, 28.25543, 128.62131, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30438, 1558168, 33.21163, 39.70067, 52.11671, 28.25543, -45.44674, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30439, 1558230, 33.21163, 39.70067, 52.11671, 28.25543, 94.30282, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30440, 1558289, 33.21163, 39.70067, 52.11671, 28.25543, -80.99106, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30441, 1558348, 33.21163, 39.70067, 52.11671, 28.25543, 58.75850, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30442, 1558407, 33.21163, 39.70067, 52.11671, 28.25543, -116.53537, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30443, 1558480, 33.21163, 39.70067, 52.11671, 28.25543, 24.44001, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30444, 1558540, 33.21163, 39.70067, 52.11671, 28.25543, -150.85387, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30445, 1558599, 33.21163, 39.70067, 52.11671, 28.25543, -9.88326, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30446, 1558658, 33.21163, 39.70067, 52.11671, 28.25543, 128.64046, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30447, 1558717, 33.21163, 39.70067, 52.11671, 28.25543, -45.42758, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30448, 1558780, 33.21163, 39.70067, 52.11671, 28.25543, 94.32197, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30449, 1558839, 33.21163, 39.70067, 52.11671, 28.25543, -80.97190, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30450, 1558898, 33.21163, 39.70067, 52.11671, 28.25543, 58.77765, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30451, 1558957, 33.21163, 39.70067, 52.11671, 28.25543, -116.51622, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30452, 1559020, 33.21163, 39.70067, 52.11671, 28.25543, 24.45916, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30453, 1559079, 33.21163, 39.70067, 52.11671, 28.25543, -150.83470, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30454, 1559138, 33.21163, 39.70067, 52.11671, 28.25543, -9.86411, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30455, 1559197, 33.21163, 39.70067, 52.11671, 28.25543, 128.65961, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30456, 1559256, 33.21163, 39.70067, 52.11671, 28.25543, -45.40843, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30457, 1559319, 33.21163, 39.70067, 52.11671, 28.25543, 94.34113, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30458, 1559378, 33.21163, 39.70067, 52.11671, 28.25543, -80.95275, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30459, 1559437, 33.21163, 39.70067, 52.11671, 28.25543, 58.79681, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30460, 1559496, 33.21163, 39.70067, 52.11671, 28.25543, -116.49706, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30461, 1559559, 33.21163, 39.70067, 52.11671, 28.25543, 24.47832, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30462, 1559618, 33.21163, 39.70067, 52.11671, 28.25543, -150.81555, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30463, 1559677, 33.21163, 39.70067, 52.11671, 28.25543, -9.84496, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30464, 1559736, 33.21163, 39.70067, 52.11671, 28.25543, 128.67877, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30465, 1559795, 33.21163, 39.70067, 52.11671, 28.25543, -45.38927, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30466, 1559858, 33.21163, 39.70067, 52.11671, 28.25543, 94.36028, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30467, 1559917, 33.21163, 39.70067, 52.11671, 28.25543, -80.93359, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30468, 1559976, 33.21163, 39.70067, 52.11671, 28.25543, 58.81596, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30469, 1560035, 33.21163, 39.70067, 52.11671, 28.25543, -116.47791, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30470, 1560098, 33.21163, 39.70067, 52.11671, 28.25543, 24.49747, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30471, 1560157, 33.21163, 39.70067, 52.11671, 28.25543, -150.79640, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30472, 1560216, 33.21163, 39.70067, 52.11671, 28.25543, -9.82580, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30473, 1560275, 33.21163, 39.70067, 52.11671, 28.20434, 128.69792, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30474, 1560334, 33.21163, 39.70067, 52.11671, 28.25543, -45.37012, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30475, 1560397, 33.21163, 39.70067, 52.11671, 28.25543, 94.37943, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30476, 1560456, 33.21163, 39.70067, 52.11671, 28.25543, -80.91444, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30477, 1560515, 33.21163, 39.70067, 52.11671, 28.25543, 58.83511, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30478, 1560574, 33.21163, 39.70067, 52.11671, 28.25543, -116.45876, 62.51740, 6.12916, 6.54392, 0.03406, 28.41375
30479, 1560647, 33.21163, 39.70067, 52.11671, 28.25543, 23.29079, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30480, 1560705, 33.21163, 39.70067, 52.11671, 28.25543, -152.00308, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30481, 1560763, 33.21163, 39.70067, 52.11671, 28.25543, -11.03248, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30482, 1560821, 33.21163, 39.70067, 52.11671, 28.25543, 128.71707, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30483, 1560879, 33.21163, 39.70067, 52.11671, 28.25543, -45.35097, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30484, 1560940, 33.21163, 39.70067, 52.11671, 28.25543, 94.39858, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30485, 1560998, 33.21163, 39.70067, 52.11671, 28.25543, -80.89529, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30486, 1561056, 33.21163, 39.70067, 52.11671, 28.25543, 58.85427, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30487, 1561114, 33.21163, 39.70067, 52.11671, 28.25543, -116.43961, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30488, 1561175, 33.21163, 39.70067, 52.11671, 28.25543, 24.53578, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30489, 1561233, 33.21163, 39.70067, 52.11671, 28.25543, -150.75809, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30490, 1561291, 33.21163, 39.70067, 52.11671, 28.25543, -9.78750, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30491, 1561349, 33.21163, 39.70067, 52.11671, 28.25543, 128.73622, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30492, 1561407, 33.21163, 39.70067, 52.11671, 28.25543, -45.33181, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30493, 1561468, 33.21163, 39.70067, 52.11671, 28.25543, 94.41774, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30494, 1561526, 33.21163, 39.70067, 52.11671, 28.25543, -80.87614, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30495, 1561584, 33.21163, 39.70067, 52.11671, 28.25543, 58.87342, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30496, 1561642, 33.21163, 39.70067, 52.11671, 28.25543, -116.42045, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30497, 1561703, 33.21163, 39.70067, 52.11671, 28.25543, 24.55493, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30498, 1561761, 33.21163, 39.70067, 52.11671, 28.25543, -150.73894, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30499, 1561819, 33.21163, 39.70067, 52.11671, 28.25543, -9.76834, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30500, 1561877, 33.21163, 39.70067, 52.11671, 28.25543, 128.75539, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30501, 1561935, 33.21163, 39.70067, 52.11671, 28.25543, -45.31266, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30502, 1561996, 33.21163, 39.70067, 52.11671, 28.25543, 94.43689, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30503, 1562054, 33.21163, 39.70067, 52.11671, 28.25543, -80.85698, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30504, 1562112, 33.21163, 39.70067, 52.11671, 28.25543, 58.89257, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30505, 1562170, 33.21163, 39.70067, 52.11671, 28.25543, -116.40130, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30506, 1562231, 33.21163, 39.70067, 52.11671, 28.25543, 24.57409, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30507, 1562289, 33.21163, 39.70067, 52.11671, 28.25543, -150.71979, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30508, 1562347, 33.21163, 39.70067, 52.11671, 28.25543, -9.74919, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30509, 1562405, 33.21163, 39.70067, 52.11671, 28.25543, 128.77454, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30510, 1562463, 33.21163, 39.70067, 52.11671, 28.25543, -45.29351, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30511, 1562524, 33.21163, 39.70067, 52.11671, 28.25543, 94.45605, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30512, 1562582, 33.21163, 39.70067, 52.11671, 28.25543, -80.83783, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30513, 1562640, 33.21163, 39.70067, 52.11671, 28.25543, 58.91173, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30514, 1562698, 33.21163, 39.70067, 52.11671, 28.25543, -116.38214, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30515, 1562769, 33.21163, 39.70067, 52.11671, 28.25543, 24.59324, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30516, 1562828, 33.21163, 39.70067, 52.11671, 28.25543, -150.70064, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30517, 1562887, 33.21163, 39.70067, 52.11671, 28.25543, -9.73004, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30518, 1562946, 33.21163, 39.70067, 52.11671, 28.25543, 128.79369, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30519, 1563005, 33.21163, 39.70067, 52.11671, 28.25543, -45.27435, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30520, 1563068, 33.21163, 39.70067, 52.11671, 28.25543, 94.47520, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30521, 1563127, 33.21163, 39.70067, 52.11671, 28.25543, -80.81867, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30522, 1563186, 33.21163, 39.70067, 52.11671, 28.25543, 58.93088, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30523, 1563245, 33.21163, 39.70067, 52.11671, 28.25543, -116.36299, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30524, 1563316, 33.21163, 39.70067, 52.11671, 28.25543, 24.61239, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30525, 1563375, 33.21163, 39.70067, 52.11671, 28.25543, -150.68147, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30526, 1563434, 33.21163, 39.70067, 52.11671, 28.25543, -9.71088, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30527, 1563493, 33.21163, 39.70067, 52.11671, 28.25543, 128.81284, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30528, 1563552, 33.21163, 39.70067, 52.11671, 28.25543, -45.25520, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
30529, 1563614, 33.21163, 39.70067, 52.11671, 28.25543, 94.49435, 63.74323, 6.12916, 6.54392, 0.03406, 28.41375
